record_id,plan_name,plan_category,age,gender,num_members,city_tier,state,bmi_category,smoke,has_pre_existing,annual_checkup,ncb_years,sum_insured,deductible,num_addons,addons_list,has_maternity,has_opd,policy_tenure,prev_insurer,annual_premium,gst_amount,total_premium
AHQ019055,Senior Citizen,Senior,72,Male,4,2,Delhi,Overweight,0,0,0,2,500000,0,0,,0,0,1,SBI Health,170900.0,30762.0,201662.0
AHQ019056,Senior Citizen,Senior,74,Male,1,3,Kerala,Normal,0,0,0,4,300000,5000,2,maternity|opd_cover,1,1,1,Care Health,47300.0,8514.0,55814.0
AHQ019057,Super Top-Up,Specialty,21,Male,1,3,Haryana,Normal,0,1,1,2,2500000,0,4,personal_accident|critical_illness_rider|dental_vision|hospital_cash,0,0,1,Star Health,26500.0,4770.0,31270.0
AHQ019058,Family Floater Premium,Family,25,Male,4,2,Gujarat,Obese,0,0,0,1,1000000,5000,3,maternity|hospital_cash|critical_illness_rider,1,0,1,United India,96700.0,17406.0,114106.0
AHQ019059,Super Top-Up,Specialty,34,Male,1,2,Andhra Pradesh,Normal,0,0,0,2,10000000,10000,4,personal_accident|hospital_cash|opd_cover|dental_vision,0,1,1,Care Health,75500.0,13590.0,89090.0
AHQ019060,Family Floater Premium,Family,33,Female,3,1,Madhya Pradesh,Normal,0,0,0,1,500000,5000,4,hospital_cash|maternity|critical_illness_rider|dental_vision,1,0,1,ACKO,53200.0,9576.0,62776.0
AHQ019061,Individual Basic,Individual,46,Male,1,3,West Bengal,Normal,0,1,1,1,500000,5000,1,critical_illness_rider,0,0,3,ACKO,43700.0,7866.0,51566.0
AHQ019062,Senior Citizen,Senior,73,Female,2,1,Telangana,Obese,0,0,0,0,750000,0,4,opd_cover|dental_vision|maternity|critical_illness_rider,1,1,1,HDFC Ergo,223000.0,40140.0,263140.0
AHQ019063,Family Floater Basic,Family,59,Male,4,2,Gujarat,Normal,0,0,0,1,300000,0,2,hospital_cash|international_cover,0,0,2,Niva Bupa,102500.0,18450.0,120950.0
AHQ019064,Senior Citizen,Senior,60,Female,3,2,Gujarat,Normal,0,1,0,1,750000,0,1,international_cover,0,0,1,United India,144300.0,25974.0,170274.0
AHQ019065,Senior Citizen,Senior,63,Male,1,1,Karnataka,Normal,0,0,0,0,300000,0,2,personal_accident|hospital_cash,0,0,2,ACKO,112200.0,20196.0,132396.0
AHQ019066,Critical Illness,Specialty,35,Male,1,1,Madhya Pradesh,Normal,0,0,1,0,500000,5000,0,,0,0,1,ACKO,27900.0,5022.0,32922.0
AHQ019067,Senior Citizen,Senior,70,Female,5,1,Tamil Nadu,Obese,0,0,1,3,750000,10000,4,international_cover|dental_vision|critical_illness_rider|opd_cover,0,1,1,Care Health,298100.0,53658.0,351758.0
AHQ019068,Individual Basic,Individual,32,Female,1,3,Tamil Nadu,Overweight,0,0,0,1,300000,0,2,dental_vision|personal_accident,0,0,2,Bajaj Allianz,15800.0,2844.0,18644.0
AHQ019069,Family Floater Standard,Family,23,Female,2,1,Madhya Pradesh,Normal,0,0,1,2,750000,0,4,maternity|opd_cover|hospital_cash|international_cover,1,1,1,Star Health,36100.0,6498.0,42598.0
AHQ019070,Individual Premium,Individual,45,Female,1,1,Tamil Nadu,Normal,0,1,1,3,1500000,0,1,hospital_cash,0,0,1,Star Health,61900.0,11142.0,73042.0
AHQ019071,Family Floater Premium,Family,58,Male,3,1,Punjab,Overweight,1,0,0,4,2000000,50000,1,hospital_cash,0,0,2,ACKO,283500.0,51030.0,334530.0
AHQ019072,Senior Citizen,Senior,70,Male,1,2,Maharashtra,Normal,0,1,0,0,300000,0,0,,0,0,2,Bajaj Allianz,150000.0,27000.0,177000.0
AHQ019073,Senior Citizen,Senior,72,Female,1,2,Haryana,Normal,0,0,1,2,300000,0,1,opd_cover,0,1,2,Bajaj Allianz,111600.0,20088.0,131688.0
AHQ019074,Family Floater Premium,Family,40,Male,5,3,Punjab,Overweight,0,0,0,5,300000,0,0,,0,0,2,ACKO,92100.0,16578.0,108678.0
AHQ019075,Super Top-Up,Specialty,37,Female,1,2,Punjab,Normal,0,1,0,3,2500000,5000,0,,0,0,3,Niva Bupa,74000.0,13320.0,87320.0
AHQ019076,Individual Premium,Individual,39,Male,2,1,Gujarat,Obese,0,0,0,1,2000000,0,0,,0,0,1,Bajaj Allianz,99100.0,17838.0,116938.0
AHQ019077,Critical Illness,Specialty,19,Female,1,2,Odisha,Overweight,0,0,1,1,2500000,0,4,international_cover|hospital_cash|maternity|dental_vision,1,0,1,HDFC Ergo,63900.0,11502.0,75402.0
AHQ019078,Senior Citizen,Senior,70,Male,1,3,Uttar Pradesh,Normal,1,0,0,1,500000,0,0,,0,0,2,SBI Health,147500.0,26550.0,174050.0
AHQ019079,Family Floater Standard,Family,54,Female,4,1,Tamil Nadu,Normal,0,0,1,0,300000,0,3,dental_vision|international_cover|hospital_cash,0,0,1,ACKO,75900.0,13662.0,89562.0
AHQ019080,Individual Standard,Individual,22,Female,2,2,Haryana,Normal,0,0,0,0,1000000,10000,3,hospital_cash|opd_cover|personal_accident,0,1,1,Niva Bupa,31700.0,5706.0,37406.0
AHQ019081,Family Floater Standard,Family,34,Female,4,3,Delhi,Normal,0,0,1,0,300000,25000,0,,0,0,1,SBI Health,24300.0,4374.0,28674.0
AHQ019082,Family Floater Premium,Family,44,Female,5,2,Tamil Nadu,Normal,0,0,0,3,750000,5000,0,,0,0,1,Star Health,71000.0,12780.0,83780.0
AHQ019083,Individual Standard,Individual,23,Male,2,3,Delhi,Normal,0,0,0,0,750000,0,0,,0,0,1,United India,20100.0,3618.0,23718.0
AHQ019084,Senior Citizen,Senior,60,Male,4,2,West Bengal,Overweight,0,0,0,3,1000000,0,4,opd_cover|hospital_cash|international_cover|dental_vision,0,1,1,Niva Bupa,194300.0,34974.0,229274.0
AHQ019085,Critical Illness,Specialty,50,Female,1,2,Tamil Nadu,Normal,0,0,0,0,1500000,0,2,opd_cover|critical_illness_rider,0,1,1,Bajaj Allianz,68500.0,12330.0,80830.0
AHQ019086,Family Floater Standard,Family,50,Male,4,1,Punjab,Normal,0,0,0,1,1000000,0,2,opd_cover|international_cover,0,1,1,Star Health,100500.0,18090.0,118590.0
AHQ019087,Individual Standard,Individual,53,Male,2,1,Maharashtra,Normal,0,0,1,0,300000,0,4,international_cover|dental_vision|personal_accident|maternity,1,0,2,Niva Bupa,69100.0,12438.0,81538.0
AHQ019088,Senior Citizen,Senior,73,Male,2,2,Uttar Pradesh,Overweight,0,0,1,0,300000,0,3,opd_cover|international_cover|maternity,1,1,1,HDFC Ergo,110500.0,19890.0,130390.0
AHQ019089,Critical Illness,Specialty,34,Female,1,2,Gujarat,Obese,1,1,1,1,500000,0,1,maternity,1,0,3,United India,117200.0,21096.0,138296.0
AHQ019090,Senior Citizen,Senior,72,Female,2,2,Delhi,Normal,0,0,1,1,750000,0,0,,0,0,3,United India,295800.0,53244.0,349044.0
AHQ019091,Family Floater Basic,Family,34,Female,3,1,Odisha,Normal,0,0,0,1,300000,10000,3,maternity|hospital_cash|personal_accident,1,0,1,Bajaj Allianz,24500.0,4410.0,28910.0
AHQ019092,Senior Citizen,Senior,62,Female,2,3,West Bengal,Overweight,0,0,0,1,300000,0,3,critical_illness_rider|international_cover|hospital_cash,0,0,1,SBI Health,70600.0,12708.0,83308.0
AHQ019093,Senior Citizen,Senior,70,Female,1,2,Karnataka,Overweight,0,1,1,0,300000,0,3,hospital_cash|personal_accident|international_cover,0,0,1,Star Health,104800.0,18864.0,123664.0
AHQ019094,Critical Illness,Specialty,34,Male,1,2,Telangana,Overweight,0,0,1,0,500000,0,1,maternity,1,0,1,SBI Health,26700.0,4806.0,31506.0
AHQ019095,Family Floater Premium,Family,33,Female,3,3,Odisha,Normal,0,0,1,1,1500000,5000,1,critical_illness_rider,0,0,1,Star Health,55100.0,9918.0,65018.0
AHQ019096,Super Top-Up,Specialty,54,Male,1,1,West Bengal,Overweight,0,0,0,0,10000000,0,4,maternity|critical_illness_rider|hospital_cash|international_cover,1,0,2,Niva Bupa,359600.0,64728.0,424328.0
AHQ019097,Individual Basic,Individual,59,Female,1,1,Haryana,Normal,0,0,1,1,500000,0,0,,0,0,1,Star Health,22900.0,4122.0,27022.0
AHQ019098,Family Floater Premium,Family,33,Female,4,1,Karnataka,Overweight,0,0,1,1,1000000,25000,1,dental_vision,0,0,1,Bajaj Allianz,64100.0,11538.0,75638.0
AHQ019099,Family Floater Premium,Family,36,Male,3,2,Telangana,Normal,1,0,1,0,300000,0,0,,0,0,3,Star Health,149600.0,26928.0,176528.0
AHQ019100,Family Floater Standard,Family,57,Female,4,3,Gujarat,Normal,0,0,0,4,500000,25000,4,dental_vision|hospital_cash|international_cover|opd_cover,0,1,3,ACKO,167200.0,30096.0,197296.0
AHQ019101,Senior Citizen,Senior,61,Female,2,1,Uttar Pradesh,Overweight,0,0,0,2,750000,0,2,dental_vision|opd_cover,0,1,1,United India,112400.0,20232.0,132632.0
AHQ019102,Senior Citizen,Senior,70,Female,4,2,Kerala,Overweight,1,1,1,0,500000,0,4,critical_illness_rider|personal_accident|maternity|opd_cover,1,1,1,HDFC Ergo,339800.0,61164.0,400964.0
AHQ019103,Family Floater Basic,Family,47,Female,2,2,Maharashtra,Overweight,0,0,1,3,300000,0,1,international_cover,0,0,2,ACKO,46300.0,8334.0,54634.0
AHQ019104,Family Floater Standard,Family,31,Female,4,2,Punjab,Normal,0,0,1,1,300000,25000,1,opd_cover,0,1,1,ACKO,29600.0,5328.0,34928.0
AHQ019105,Senior Citizen,Senior,64,Male,2,1,Uttar Pradesh,Normal,0,0,1,0,500000,0,3,maternity|personal_accident|hospital_cash,1,0,1,ACKO,104100.0,18738.0,122838.0
AHQ019106,Family Floater Basic,Family,27,Female,2,1,Madhya Pradesh,Overweight,0,0,1,4,500000,0,3,hospital_cash|dental_vision|opd_cover,0,1,3,Star Health,57200.0,10296.0,67496.0
AHQ019107,Senior Citizen,Senior,67,Female,1,2,Rajasthan,Normal,0,1,1,1,1000000,10000,1,international_cover,0,0,2,Star Health,229700.0,41346.0,271046.0
AHQ019108,Individual Standard,Individual,53,Male,1,1,Telangana,Normal,0,0,0,2,1000000,0,1,hospital_cash,0,0,1,ACKO,36100.0,6498.0,42598.0
AHQ019109,Individual Standard,Individual,41,Male,2,2,Uttar Pradesh,Normal,0,1,1,1,500000,0,1,maternity,1,0,3,Niva Bupa,83700.0,15066.0,98766.0
AHQ019110,Individual Standard,Individual,40,Female,1,1,Maharashtra,Normal,0,0,0,0,500000,10000,1,personal_accident,0,0,1,HDFC Ergo,19000.0,3420.0,22420.0
AHQ019111,Senior Citizen,Senior,72,Female,1,2,Delhi,Normal,0,1,0,0,500000,0,3,dental_vision|maternity|international_cover,1,0,3,Bajaj Allianz,287500.0,51750.0,339250.0
AHQ019112,Super Top-Up,Specialty,39,Female,1,1,Tamil Nadu,Normal,0,1,0,1,10000000,25000,2,maternity|critical_illness_rider,1,0,1,Star Health,123000.0,22140.0,145140.0
AHQ019113,Family Floater Standard,Family,54,Male,2,3,Uttar Pradesh,Normal,0,1,0,1,300000,0,0,,0,0,3,SBI Health,99800.0,17964.0,117764.0
AHQ019114,Family Floater Basic,Family,39,Male,3,1,Delhi,Overweight,0,0,0,0,500000,25000,3,critical_illness_rider|dental_vision|international_cover,0,0,1,Care Health,34600.0,6228.0,40828.0
AHQ019115,Family Floater Premium,Family,23,Male,5,3,West Bengal,Obese,0,0,0,0,2000000,0,1,international_cover,0,0,1,Care Health,117700.0,21186.0,138886.0
AHQ019116,Senior Citizen,Senior,64,Male,3,1,Andhra Pradesh,Overweight,1,1,1,5,500000,5000,2,international_cover|personal_accident,0,0,1,Bajaj Allianz,138800.0,24984.0,163784.0
AHQ019117,Senior Citizen,Senior,70,Male,2,2,Haryana,Overweight,0,1,0,1,750000,0,1,opd_cover,0,1,3,ACKO,482500.0,86850.0,569350.0
AHQ019118,Individual Premium,Individual,43,Female,2,1,Tamil Nadu,Overweight,0,1,0,0,2500000,5000,2,international_cover|dental_vision,0,0,2,United India,268000.0,48240.0,316240.0
AHQ019119,Family Floater Basic,Family,53,Male,3,2,Uttar Pradesh,Obese,0,0,1,0,300000,0,1,international_cover,0,0,1,ACKO,43500.0,7830.0,51330.0
AHQ019120,Individual Standard,Individual,24,Female,1,2,Madhya Pradesh,Normal,0,1,1,0,750000,10000,3,personal_accident|critical_illness_rider|hospital_cash,0,0,1,ACKO,22800.0,4104.0,26904.0
AHQ019121,Senior Citizen,Senior,70,Male,2,1,Tamil Nadu,Normal,0,1,0,5,1000000,5000,0,,0,0,1,Niva Bupa,147300.0,26514.0,173814.0
AHQ019122,Senior Citizen,Senior,63,Male,2,2,Delhi,Normal,0,1,1,3,1000000,50000,0,,0,0,3,Bajaj Allianz,209200.0,37656.0,246856.0
AHQ019123,Individual Premium,Individual,22,Male,2,1,Gujarat,Normal,1,0,0,0,2500000,0,3,critical_illness_rider|international_cover|maternity,1,0,1,HDFC Ergo,106200.0,19116.0,125316.0
AHQ019124,Senior Citizen,Senior,74,Male,2,2,Tamil Nadu,Normal,0,0,0,0,1000000,0,4,dental_vision|hospital_cash|maternity|international_cover,1,0,3,Care Health,493000.0,88740.0,581740.0
AHQ019125,Family Floater Standard,Family,38,Female,5,3,Punjab,Overweight,0,1,1,3,500000,0,2,opd_cover|dental_vision,0,1,2,Star Health,119600.0,21528.0,141128.0
AHQ019126,Family Floater Standard,Family,21,Female,5,2,Gujarat,Obese,0,0,0,0,300000,5000,0,,0,0,1,SBI Health,53200.0,9576.0,62776.0
AHQ019127,Senior Citizen,Senior,61,Female,1,2,Gujarat,Normal,0,0,0,1,500000,25000,3,dental_vision|maternity|hospital_cash,1,0,3,United India,138200.0,24876.0,163076.0
AHQ019128,Senior Citizen,Senior,72,Male,1,1,Tamil Nadu,Overweight,0,0,1,1,500000,5000,3,critical_illness_rider|dental_vision|maternity,1,0,1,SBI Health,93800.0,16884.0,110684.0
AHQ019129,Family Floater Basic,Family,30,Female,3,1,Delhi,Normal,0,0,1,0,500000,5000,0,,0,0,2,Bajaj Allianz,43500.0,7830.0,51330.0
AHQ019130,Family Floater Standard,Family,52,Male,3,2,West Bengal,Normal,0,1,1,0,1000000,5000,4,international_cover|dental_vision|opd_cover|hospital_cash,0,1,1,United India,102900.0,18522.0,121422.0
AHQ019131,Senior Citizen,Senior,74,Female,2,3,Delhi,Normal,0,1,1,3,500000,50000,4,critical_illness_rider|dental_vision|opd_cover|personal_accident,0,1,2,Care Health,162300.0,29214.0,191514.0
AHQ019132,Senior Citizen,Senior,72,Female,4,2,Kerala,Normal,0,0,1,1,1000000,0,1,opd_cover,0,1,1,HDFC Ergo,195800.0,35244.0,231044.0
AHQ019133,Senior Citizen,Senior,60,Male,1,3,Maharashtra,Obese,0,0,0,2,500000,0,1,maternity,1,0,3,Care Health,161900.0,29142.0,191042.0
AHQ019134,Individual Premium,Individual,37,Female,2,3,Madhya Pradesh,Normal,0,0,1,1,2000000,5000,3,dental_vision|maternity|opd_cover,1,1,1,ACKO,67700.0,12186.0,79886.0
AHQ019135,Senior Citizen,Senior,64,Female,1,1,Madhya Pradesh,Normal,1,0,0,0,750000,0,0,,0,0,1,Star Health,87300.0,15714.0,103014.0
AHQ019136,Individual Basic,Individual,28,Male,1,2,West Bengal,Overweight,0,1,1,2,300000,50000,4,maternity|personal_accident|critical_illness_rider|dental_vision,1,0,1,HDFC Ergo,9300.0,1674.0,10974.0
AHQ019137,Individual Basic,Individual,56,Male,1,3,Maharashtra,Overweight,0,0,1,3,300000,25000,3,international_cover|maternity|critical_illness_rider,1,0,1,Bajaj Allianz,13600.0,2448.0,16048.0
AHQ019138,Senior Citizen,Senior,72,Female,1,1,Telangana,Overweight,0,0,0,1,1000000,0,0,,0,0,1,United India,111700.0,20106.0,131806.0
AHQ019139,Individual Standard,Individual,31,Female,1,2,Uttar Pradesh,Overweight,0,0,0,4,750000,0,0,,0,0,1,Star Health,14100.0,2538.0,16638.0
AHQ019140,Individual Standard,Individual,28,Male,1,2,Rajasthan,Normal,0,1,0,0,1000000,25000,4,personal_accident|opd_cover|critical_illness_rider|international_cover,0,1,1,SBI Health,25400.0,4572.0,29972.0
AHQ019141,Family Floater Standard,Family,56,Male,3,3,Andhra Pradesh,Obese,0,0,0,3,750000,50000,3,international_cover|hospital_cash|opd_cover,0,1,1,Niva Bupa,61400.0,11052.0,72452.0
AHQ019142,Senior Citizen,Senior,74,Female,4,3,Gujarat,Normal,1,0,0,4,750000,0,4,international_cover|hospital_cash|opd_cover|personal_accident,0,1,2,ACKO,355400.0,63972.0,419372.0
AHQ019143,Senior Citizen,Senior,68,Female,3,1,Gujarat,Normal,0,1,0,0,500000,0,1,dental_vision,0,0,3,Bajaj Allianz,492800.0,88704.0,581504.0
AHQ019144,Family Floater Standard,Family,20,Male,3,1,Tamil Nadu,Overweight,1,0,0,0,750000,5000,3,opd_cover|maternity|international_cover,1,1,1,HDFC Ergo,66200.0,11916.0,78116.0
AHQ019145,Family Floater Basic,Family,27,Female,4,2,Gujarat,Overweight,0,0,1,3,500000,50000,4,hospital_cash|maternity|international_cover|dental_vision,1,0,2,Care Health,47400.0,8532.0,55932.0
AHQ019146,Individual Premium,Individual,59,Male,1,1,Rajasthan,Normal,0,1,0,0,2500000,25000,3,opd_cover|personal_accident|maternity,1,1,3,Niva Bupa,367400.0,66132.0,433532.0
AHQ019147,Individual Premium,Individual,56,Male,1,2,Madhya Pradesh,Overweight,0,1,1,0,2500000,0,1,hospital_cash,0,0,2,SBI Health,280300.0,50454.0,330754.0
AHQ019148,Family Floater Basic,Family,18,Female,3,1,Punjab,Normal,0,0,0,2,300000,0,3,international_cover|maternity|dental_vision,1,0,3,Care Health,68300.0,12294.0,80594.0
AHQ019149,Super Top-Up,Specialty,58,Female,1,2,West Bengal,Obese,1,0,0,2,750000,25000,1,opd_cover,0,1,1,Niva Bupa,25900.0,4662.0,30562.0
AHQ019150,Senior Citizen,Senior,74,Male,1,1,Maharashtra,Normal,1,1,1,3,300000,0,2,critical_illness_rider|international_cover,0,0,2,SBI Health,187300.0,33714.0,221014.0
AHQ019151,Senior Citizen,Senior,69,Female,4,2,Maharashtra,Normal,0,0,0,2,500000,10000,0,,0,0,2,ACKO,247200.0,44496.0,291696.0
AHQ019152,Individual Standard,Individual,56,Male,1,2,Rajasthan,Normal,0,0,1,1,500000,0,0,,0,0,3,HDFC Ergo,72600.0,13068.0,85668.0
AHQ019153,Senior Citizen,Senior,63,Female,4,2,Andhra Pradesh,Normal,0,1,0,2,1000000,0,3,maternity|opd_cover|hospital_cash,1,1,2,United India,405800.0,73044.0,478844.0
AHQ019154,Critical Illness,Specialty,26,Male,1,3,Telangana,Obese,1,1,1,3,300000,0,0,,0,0,2,Bajaj Allianz,48500.0,8730.0,57230.0
AHQ019155,Family Floater Premium,Family,49,Female,4,3,Gujarat,Overweight,1,0,1,0,1000000,5000,0,,0,0,3,SBI Health,347100.0,62478.0,409578.0
AHQ019156,Senior Citizen,Senior,73,Male,2,2,Delhi,Normal,1,0,1,1,750000,10000,1,opd_cover,0,1,2,HDFC Ergo,266300.0,47934.0,314234.0
AHQ019157,Family Floater Standard,Family,35,Female,2,2,Madhya Pradesh,Normal,1,0,1,2,1000000,10000,3,dental_vision|personal_accident|international_cover,0,0,1,HDFC Ergo,43000.0,7740.0,50740.0
AHQ019158,Individual Standard,Individual,41,Female,2,2,Kerala,Overweight,1,1,0,0,300000,0,3,personal_accident|maternity|dental_vision,1,0,1,Care Health,43000.0,7740.0,50740.0
AHQ019159,Senior Citizen,Senior,70,Male,3,2,Delhi,Obese,0,0,0,3,750000,0,1,hospital_cash,0,0,1,Niva Bupa,168600.0,30348.0,198948.0
AHQ019160,Family Floater Standard,Family,18,Male,3,1,Tamil Nadu,Overweight,0,1,0,1,750000,5000,0,,0,0,1,Care Health,54400.0,9792.0,64192.0
AHQ019161,Senior Citizen,Senior,63,Male,2,1,Karnataka,Obese,0,1,0,0,1000000,0,4,international_cover|dental_vision|hospital_cash|personal_accident,0,0,1,ACKO,249400.0,44892.0,294292.0
AHQ019162,Individual Premium,Individual,52,Male,2,1,Delhi,Normal,0,0,1,1,2500000,10000,3,critical_illness_rider|hospital_cash|international_cover,0,0,1,Care Health,113600.0,20448.0,134048.0
AHQ019163,Super Top-Up,Specialty,43,Female,1,1,Odisha,Normal,0,0,1,2,2500000,0,3,critical_illness_rider|personal_accident|maternity,1,0,1,HDFC Ergo,31600.0,5688.0,37288.0
AHQ019164,Senior Citizen,Senior,69,Female,1,3,Madhya Pradesh,Overweight,0,1,1,2,750000,25000,3,opd_cover|critical_illness_rider|maternity,1,1,1,Star Health,92600.0,16668.0,109268.0
AHQ019165,Individual Standard,Individual,31,Female,1,1,Karnataka,Overweight,0,0,1,2,500000,0,0,,0,0,1,Star Health,15200.0,2736.0,17936.0
AHQ019166,Family Floater Premium,Family,51,Male,3,1,Uttar Pradesh,Normal,0,0,0,0,1500000,0,3,international_cover|personal_accident|opd_cover,0,1,2,Care Health,252600.0,45468.0,298068.0
AHQ019167,Super Top-Up,Specialty,49,Female,1,2,Andhra Pradesh,Overweight,0,0,1,0,300000,0,1,dental_vision,0,0,1,United India,12200.0,2196.0,14396.0
AHQ019168,Senior Citizen,Senior,71,Female,3,3,Punjab,Normal,0,1,0,0,500000,0,1,critical_illness_rider,0,0,2,Care Health,277300.0,49914.0,327214.0
AHQ019169,Individual Premium,Individual,33,Female,1,2,Maharashtra,Normal,0,1,0,1,500000,50000,3,hospital_cash|international_cover|maternity,1,0,1,SBI Health,20200.0,3636.0,23836.0
AHQ019170,Family Floater Premium,Family,36,Female,4,2,Andhra Pradesh,Normal,0,0,0,1,300000,10000,4,hospital_cash|personal_accident|international_cover|maternity,1,0,1,ACKO,67000.0,12060.0,79060.0
AHQ019171,Individual Basic,Individual,48,Female,1,2,Haryana,Normal,0,0,1,2,300000,5000,2,critical_illness_rider|opd_cover,0,1,1,Star Health,13000.0,2340.0,15340.0
AHQ019172,Individual Standard,Individual,29,Female,1,1,West Bengal,Normal,0,0,0,0,750000,10000,0,,0,0,1,United India,17000.0,3060.0,20060.0
AHQ019173,Family Floater Standard,Family,30,Female,2,2,Rajasthan,Obese,1,0,0,0,1000000,0,3,hospital_cash|maternity|personal_accident,1,0,2,Star Health,119200.0,21456.0,140656.0
AHQ019174,Senior Citizen,Senior,66,Female,3,3,Madhya Pradesh,Obese,0,0,0,2,1000000,50000,2,hospital_cash|dental_vision,0,0,2,United India,292300.0,52614.0,344914.0
AHQ019175,Super Top-Up,Specialty,25,Female,1,2,Karnataka,Normal,0,0,1,0,10000000,25000,2,opd_cover|hospital_cash,0,1,1,ACKO,66700.0,12006.0,78706.0
AHQ019176,Senior Citizen,Senior,73,Male,4,1,Odisha,Overweight,0,0,1,1,500000,10000,2,dental_vision|opd_cover,0,1,1,HDFC Ergo,182700.0,32886.0,215586.0
AHQ019177,Family Floater Premium,Family,34,Male,3,2,Uttar Pradesh,Normal,1,1,0,5,1500000,0,2,personal_accident|opd_cover,0,1,1,HDFC Ergo,77300.0,13914.0,91214.0
AHQ019178,Individual Premium,Individual,35,Male,1,2,Maharashtra,Overweight,1,1,0,3,1000000,0,2,hospital_cash|international_cover,0,0,2,United India,101300.0,18234.0,119534.0
AHQ019179,Individual Premium,Individual,55,Female,2,1,Andhra Pradesh,Overweight,1,1,1,0,500000,0,4,opd_cover|dental_vision|international_cover|critical_illness_rider,0,1,1,HDFC Ergo,119100.0,21438.0,140538.0
AHQ019180,Family Floater Premium,Family,49,Female,5,1,Andhra Pradesh,Normal,0,1,0,0,1500000,0,3,international_cover|personal_accident|critical_illness_rider,0,0,1,SBI Health,250000.0,45000.0,295000.0
AHQ019181,Family Floater Standard,Family,52,Female,2,2,Telangana,Overweight,0,0,0,3,300000,10000,0,,0,0,2,Niva Bupa,63800.0,11484.0,75284.0
AHQ019182,Individual Standard,Individual,53,Male,1,3,Telangana,Obese,0,0,1,0,750000,0,0,,0,0,1,Bajaj Allianz,30600.0,5508.0,36108.0
AHQ019183,Senior Citizen,Senior,73,Male,1,3,Rajasthan,Overweight,0,0,1,0,1000000,5000,0,,0,0,1,ACKO,88300.0,15894.0,104194.0
AHQ019184,Family Floater Standard,Family,37,Female,2,1,Uttar Pradesh,Normal,0,0,1,0,750000,5000,4,maternity|personal_accident|opd_cover|critical_illness_rider,1,1,1,Bajaj Allianz,45600.0,8208.0,53808.0
AHQ019185,Senior Citizen,Senior,70,Female,4,2,Telangana,Overweight,0,1,0,2,500000,0,3,maternity|personal_accident|dental_vision,1,0,1,ACKO,228500.0,41130.0,269630.0
AHQ019186,Family Floater Standard,Family,45,Female,4,2,West Bengal,Normal,0,0,1,0,500000,0,3,hospital_cash|opd_cover|international_cover,0,1,1,United India,71600.0,12888.0,84488.0
AHQ019187,Individual Premium,Individual,52,Male,1,1,West Bengal,Normal,1,0,0,0,300000,0,3,maternity|international_cover|critical_illness_rider,1,0,2,Care Health,76900.0,13842.0,90742.0
AHQ019188,Super Top-Up,Specialty,27,Female,1,1,Punjab,Normal,0,1,1,4,2500000,5000,0,,0,0,1,HDFC Ergo,24100.0,4338.0,28438.0
